#TYPE System.Management.Automation.PSCustomObject
"index","type","ip","name","status","time","rtt","count","downtime"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:34:37","","73","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:34:37","","95","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:34:38","","70","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:34:38","","69","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:34:39","","69","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:34:39","","69","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:34:40","","69","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:34:40","","69","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:34:41","","69","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:34:41","","19","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:34:42","","19","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:35:45","","42","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:36:18","","96","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:36:18","","21","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:36:19","","21","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:36:19","","21","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:36:20","","44","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:36:20","","81","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:36:21","","80","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:36:21","","78","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:36:22","","74","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:36:22","","96","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:36:23","","74","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:36:23","","96","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:36:24","","71","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:36:24","","70","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:36:25","","70","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:36:25","","70","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:36:26","","70","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:36:26","","70","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:36:27","","70","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:36:27","","20","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:36:28","","20","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:37:31","","43","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:38:04","","97","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:38:04","","22","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:38:05","","22","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:38:05","","22","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:38:06","","45","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:38:06","","82","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:38:07","","81","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:38:07","","79","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:38:08","","75","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:38:08","","97","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:38:09","","75","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:38:09","","97","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:38:10","","72","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:38:10","","71","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:38:11","","71","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:38:11","","71","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:38:12","","71","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:38:12","","71","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:38:13","","71","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:38:13","","21","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:38:14","","21","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:39:17","","44","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:39:50","","98","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:39:50","","23","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:39:51","","23","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:39:51","","23","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:39:52","","46","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:39:52","","83","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:39:53","","82","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:39:53","","80","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:39:54","","76","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:39:54","","98","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:39:55","","76","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:39:55","","98","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:39:56","","73","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:39:56","","72","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:39:57","","72","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:39:57","","72","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:39:58","","72","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:39:58","","72","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:39:59","","72","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:39:59","","22","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:40:00","","22","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:41:03","","45","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:41:36","","99","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:41:36","","24","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:41:37","","24","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:41:37","","24","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:41:38","","47","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:41:38","","84","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:41:39","","83","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:41:39","","81","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:41:40","","77","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:41:40","","99","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:41:41","","77","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:41:41","","99","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:41:42","","74","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:41:42","","73","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:41:43","","73","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:41:43","","73","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:41:44","","73","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:41:44","","73","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:41:45","","73","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:41:45","","23","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:41:46","","23","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:42:49","","46","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:43:22","","100","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:43:22","","25","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:43:23","","25","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:43:23","","25","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:43:24","","48","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:43:24","","85","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:43:25","","84","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:43:25","","82","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:43:26","","78","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:43:26","","100","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:43:27","","78","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:43:27","","100","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:43:28","","75","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:43:28","","74","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:43:29","","74","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:43:29","","74","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:43:30","","74","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:43:30","","74","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:43:31","","74","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:43:31","","24","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:43:32","","24","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:44:35","","47","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:45:08","","101","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:45:08","","26","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:45:09","","26","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:45:09","","26","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:45:10","","49","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:45:10","","86","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:45:11","","85","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:45:11","","83","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:45:12","","79","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:45:12","","101","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:45:13","","79","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:45:13","","101","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:45:14","","76","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:45:14","","75","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:45:15","","75","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:45:15","","75","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:45:16","","75","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:45:16","","75","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:45:17","","75","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:45:17","","25","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:45:18","","25","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:46:21","","48","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:46:54","","102","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:46:54","","27","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:46:55","","27","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:46:55","","27","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:46:56","","50","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:46:56","","87","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:46:57","","86","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:46:57","","84","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:46:58","","80","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:46:58","","102","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:46:59","","80","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:46:59","","102","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:47:00","","77","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:47:00","","76","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:47:01","","76","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:47:01","","76","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:47:02","","76","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:47:02","","76","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:47:03","","76","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:47:03","","26","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:47:04","","26","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:48:07","","49","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:48:40","","103","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:48:40","","28","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:48:41","","28","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:48:41","","28","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:48:42","","51","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:48:42","","88","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:48:43","","87","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:48:43","","85","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:48:44","","81","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:48:44","","103","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:48:45","","81","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:48:45","","103","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:48:46","","78","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:48:46","","77","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:48:47","","77","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:48:47","","77","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:48:48","","77","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:48:48","","77","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:48:49","","77","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:48:49","","27","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:48:50","","27","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:49:53","","50","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:50:26","","104","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:50:26","","29","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:50:27","","29","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:50:27","","29","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:50:28","","52","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:50:28","","89","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:50:29","","88","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:50:29","","86","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:50:30","","82","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 19:50:30","","104","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 19:50:31","","82","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 19:50:31","","104","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 19:50:32","","79","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 19:50:32","","78","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 19:50:33","","78","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:50:33","","78","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:50:34","","78","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:50:34","","78","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 19:50:35","","78","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 19:50:35","","28","2025-07-17 19:09:57"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 19:50:36","","28","2025-07-17 19:09:58"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 19:51:39","","51","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 19:52:12","","105","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 19:52:12","","30","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 19:52:13","","30","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 19:52:13","","30","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 19:52:14","","53","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 19:52:14","","90","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 19:52:15","","89","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 19:52:15","","87","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 19:52:16","","83","2025-07-17 16:34:48"
